날짜,제목,본문,링크,OID
2025-12-10 17:22:00,카툰포커스,,https://n.news.naver.com/mnews/article/009/0005604057,009
2025-12-10 17:49:00,[포토] 네이버페이·금융결제원 정기결제 서비스 협력,,https://n.news.naver.com/mnews/article/009/0005604142,009
2025-12-10 17:49:00,[표] 외국환율고시표,,https://n.news.naver.com/mnews/article/009/0005604141,009
2025-12-10 17:56:00,아이디,,https://n.news.naver.com/mnews/article/009/0005604170,009
2025-12-10 17:56:00,[표] 오늘의 날씨,,https://n.news.naver.com/mnews/article/009/0005604169,009
2025-12-10 17:58:00,"[속보]특검, '통일교 청탁' 윤영호 前본부장에 징역 4년 구형",,https://n.news.naver.com/mnews/article/277/0005691798,277
2025-12-10 18:15:00,"[속보]통일교 윤영호 ""깊이 반성""…민주당 금품 실명언급 안해",,https://n.news.naver.com/mnews/article/277/0005691803,277
2025-12-10 18:18:00,[속보] 통일교 윤영호 결심공판 종료…내달 28일 선고,,https://n.news.naver.com/mnews/article/009/0005604188,009
2025-12-11 00:43:00,"[속보] 코레일 ""철도노조 파업 유보…11일 전 열차 정상 운행""",,https://n.news.naver.com/mnews/article/015/0005222929,015
2025-12-11 00:49:00,"[속보] 철도노조 ""총파업 유보…성과급 정상화 등에 잠정 합의""",,https://n.news.naver.com/mnews/article/015/0005222930,015
2025-12-11 04:00:00,"[속보]美 Fed, 기준금리 0.25%P 인하…연 3.5~3.75%",,https://n.news.naver.com/mnews/article/277/0005691839,277
2025-12-11 04:02:00,"[속보]美 Fed, 0.25%P 금리인하에 '반대표 3명'…2명은 동결·1명은 빅컷 주장",,https://n.news.naver.com/mnews/article/277/0005691840,277
2025-12-11 04:04:00,"[속보]美 Fed, 내년 금리 인하 1회 예상…2027년도 1회 전망",,https://n.news.naver.com/mnews/article/277/0005691841,277
2025-12-11 04:51:00,"[속보]파월 ""오늘 조치로 향후 경제 흐름 지켜볼 좋은 위치에 놓여""",,https://n.news.naver.com/mnews/article/277/0005691843,277
2025-12-11 04:54:00,"[속보]파월 ""AI 지출이 기업 투자 저해""",,https://n.news.naver.com/mnews/article/277/0005691845,277
2025-12-11 04:54:00,"[속보]파월 ""1월 회의 전 주요 지표 다수 발표…판단에 중요한 요소""",,https://n.news.naver.com/mnews/article/277/0005691844,277
2025-12-11 04:56:00,"[속보]파월 ""소비지출 견조…주택시장은 약세 지속""",,https://n.news.naver.com/mnews/article/277/0005691846,277
2025-12-11 04:58:00,"[속보]파월 ""금리 인하 멈출지, 추가 인하할지가 논의 쟁점""",,https://n.news.naver.com/mnews/article/277/0005691847,277
2025-12-11 05:22:00,"[속보]파월 ""노동시장 하방 위험 상당…인플레 상승은 관세 때문""",,https://n.news.naver.com/mnews/article/277/0005691848,277
2025-12-11 05:23:00,"[속보]파월 ""관세 요인 제외하면 인플레이션 2% 초반""",,https://n.news.naver.com/mnews/article/277/0005691850,277
2025-12-11 05:25:00,"[속보]파월 ""관세발 인플레 영향, 내년 1분기 정점…하반기 둔화 예상""",,https://n.news.naver.com/mnews/article/277/0005691851,277
2025-12-11 06:57:00,[속보]전재수 해양수산부 장관 사의,,https://n.news.naver.com/mnews/article/014/0005447319,014
2025-12-11 07:00:00,[속보] 철도노조 파업 유보…KTX 등 열차 정상 운행,,https://n.news.naver.com/mnews/article/277/0005691873,277
2025-12-11 07:49:00,[속보] '주한미군 현수준 유지' 美국방수권법안 하원 통과,,https://n.news.naver.com/mnews/article/015/0005222962,015
2025-12-11 07:56:00,[속보]'주한미군 현수준 유지' 美국방수권법안 하원 통과,,https://n.news.naver.com/mnews/article/277/0005691897,277
2025-12-11 09:02:00,[속보]12월 1~10일 수출 206억달러…전년比 17.3%↑,,https://n.news.naver.com/mnews/article/277/0005691971,277
2025-12-11 09:09:00,"[속보] 노벨평화상 수상자 마차도, 노르웨이 도착",,https://n.news.naver.com/mnews/article/015/0005222999,015
2025-12-11 09:15:00,"[속보] 통일부 ""정동영, 통일교 윤영호 한번 만나…금품보도는 허위""",,https://n.news.naver.com/mnews/article/015/0005223006,015
2025-12-11 09:22:00,"[속보] 정동영 ""2021년 윤영호와 10분간 통일 얘기…이후 연락도 안해""",,https://n.news.naver.com/mnews/article/015/0005223011,015
2025-12-11 09:26:00,"[속보]정동영 ""윤영호, 2021년 9월 천정궁서 만나…금품 의혹은 낭설""",,https://n.news.naver.com/mnews/article/277/0005692007,277
2025-12-11 09:56:00,"[속보] 특검 출석한 문지석 ""거짓말하는 공직자들 상응하는 책임 져야""",,https://n.news.naver.com/mnews/article/015/0005223034,015
2025-12-11 10:36:00,"[속보] '박사방' 조주빈, 미성년자 성폭행 징역 5년 추가 확정",,https://n.news.naver.com/mnews/article/015/0005223068,015
2025-12-11 11:11:00,"[속보] 李 대통령, 전재수 해수부 장관 사의 수용하기로",,https://n.news.naver.com/mnews/article/015/0005223091,015
2025-12-11 14:16:00,"[속보] 기재부, 대통령 업무보고…""한국형 국부펀드 설립 추진""",,https://n.news.naver.com/mnews/article/015/0005223174,015
2025-12-11 14:16:00,"[속보] 정부, 금산분리 완화 요구에 ""지주사 규제특례 마련""",,https://n.news.naver.com/mnews/article/015/0005223173,015
2025-12-11 14:17:00,"[속보] 구윤철 ""대규모 수출·수주 지원 '전략수출금융기금' 조성""",,https://n.news.naver.com/mnews/article/015/0005223175,015
2025-12-11 14:23:00,[1보] 광주대표도서관 공사 현장 붕괴…작업자 매몰,,https://n.news.naver.com/mnews/article/277/0005692325,277
2025-12-11 14:31:00,"[속보] 내란특검, 박성재 전 법무부 장관 불구속 기소",,https://n.news.naver.com/mnews/article/015/0005223183,015
2025-12-11 14:33:00,"[속보] 특검, 한덕수·최상목·정진석·김주현 직무유기·직권남용 기소",,https://n.news.naver.com/mnews/article/015/0005223185,015
2025-12-11 14:34:00,"[속보] 특검, 한덕수·최상목·정진석·김주현 직무유기·직권남용 기소",,https://n.news.naver.com/mnews/article/009/0005604542,009
2025-12-11 14:38:00,"[속보] 소방 ""광주대표도서관 매몰자 4명 추정…1명 구조·중태""",,https://n.news.naver.com/mnews/article/015/0005223193,015
2025-12-11 14:39:00,"[속보] 김건희특검 ""'편파수사' 보도 또는 주장에 강한 유감""",,https://n.news.naver.com/mnews/article/015/0005223194,015
2025-12-11 14:40:00,[속보] 김건희특검 “‘편파수사’ 보도 또는 주장에 강한 유감”,,https://n.news.naver.com/mnews/article/009/0005604547,009
2025-12-11 14:42:00,"[속보] 김건희특검 ""이준석에 12일 출석요구, 사실상 거부 중""",,https://n.news.naver.com/mnews/article/015/0005223197,015
2025-12-11 14:42:00,"[속보] 특검 ""윤영호 진술은 여야 정치인 5명…편파수사 성립 안 돼""",,https://n.news.naver.com/mnews/article/015/0005223196,015
2025-12-11 14:44:00,"[속보] 김건희특검, 한동훈에 18일 참고인 출석요구",,https://n.news.naver.com/mnews/article/015/0005223201,015
2025-12-11 14:44:00,"[속보] 특검, '尹 관저이전' 담당 비서관·직원 오늘 구속영장 청구",,https://n.news.naver.com/mnews/article/015/0005223200,015
2025-12-11 16:50:00,"[속보]수원지검장에 김봉현, 광주지검장에 김종우…검찰 인사 단행",,https://n.news.naver.com/mnews/article/008/0005290760,008
2025-12-11 16:53:00,"[속보]박혁수·김창진·박현철 검사장, 법무연수원 연구위원 전보",,https://n.news.naver.com/mnews/article/008/0005290766,008
2025-12-11 16:57:00,[속보] 박혁수·김창진·박현철 법무연수원행…정유미 고검 검사로,,https://n.news.naver.com/mnews/article/015/0005223309,015
2025-12-11 17:04:00,"[속보] 李대통령, '통일교 의혹' 전재수 해수부 장관 면직안 재가",,https://n.news.naver.com/mnews/article/015/0005223313,015
2025-12-11 17:10:00,[포토에세이] 겨울을 견뎌야 봄이 온다,,https://n.news.naver.com/mnews/article/009/0005604711,009
2025-12-11 17:44:00,[속보] ‘항소포기 반발’ 김창진·박현철 검사장 사의 표명,,https://n.news.naver.com/mnews/article/009/0005604737,009
2025-12-11 17:45:00,[속보] '항소포기 반발' 김창진·박현철 검사장 사의 표명,,https://n.news.naver.com/mnews/article/015/0005223368,015
2025-12-11 17:51:00,[포토] 대한민국 신성장경영대상 시상식,,https://n.news.naver.com/mnews/article/009/0005604757,009
2025-12-11 17:54:00,아이디,,https://n.news.naver.com/mnews/article/009/0005604763,009
2025-12-11 17:54:00,[표] 오늘의 날씨,,https://n.news.naver.com/mnews/article/009/0005604762,009
2025-12-11 17:57:00,[포토] 토목건축기술대상 영예의 수상자,,https://n.news.naver.com/mnews/article/009/0005604773,009
2025-12-11 18:06:00,"[포토] SPC그룹, 3천억 투입 '안전 공장' 추진",,https://n.news.naver.com/mnews/article/009/0005604818,009
2025-12-11 18:10:00,[표] 외국환율고시표,,https://n.news.naver.com/mnews/article/009/0005604843,009
2025-12-11 18:10:00,[포토] 우리은행 역사 전시관 개관,,https://n.news.naver.com/mnews/article/009/0005604842,009
2025-12-12 04:04:00,[속보]서울 지하철 1노조 임단협 최종 결렬…오늘 첫차부터 파업,,https://n.news.naver.com/mnews/article/277/0005692562,277
2025-12-12 09:01:00,"코스피, 13.21P 오른 4123.83 출발(0.32%↑)",,https://n.news.naver.com/mnews/article/277/0005692680,277
2025-12-12 09:02:00,"코스닥, 0.65P 내린 933.99 출발(0.07%↓)",,https://n.news.naver.com/mnews/article/277/0005692684,277
2025-12-12 10:10:00,[속보] “李대통령 ‘직무수행 긍정평가’ 6%p↓” - 갤럽,,https://n.news.naver.com/mnews/article/016/0002571105,016
2025-12-12 10:19:00,"[속보]배경훈 ""세계 톱10 AI모델 개발…내년 3월 전국민 AI경진대회""",,https://n.news.naver.com/mnews/article/277/0005692779,277
2025-12-12 10:21:00,"[속보]배경훈 ""해킹과 전면전…보안사고 반복 기업에 징벌적 과징금""",,https://n.news.naver.com/mnews/article/277/0005692782,277
2025-12-12 15:33:00,"코스피, 56.54P 오른 4167.16 마감(1.38%↑)",,https://n.news.naver.com/mnews/article/277/0005692976,277
2025-12-12 15:34:00,"코스닥, 2.70P 오른 937.34 마감(0.29%↑)",,https://n.news.naver.com/mnews/article/277/0005692977,277
2025-12-12 16:49:00,[표] 베스트셀러,,https://n.news.naver.com/mnews/article/009/0005605265,009
2025-12-12 17:21:00,아이디,,https://n.news.naver.com/mnews/article/009/0005605286,009
2025-12-12 17:48:00,[표] 외국환율고시표,,https://n.news.naver.com/mnews/article/009/0005605338,009
2025-12-12 17:48:00,"[포토] 우리-기보, 6대 성장산업에 2000억 지원",,https://n.news.naver.com/mnews/article/009/0005605337,009
2025-12-12 17:48:00,[표] 당좌거래정지,,https://n.news.naver.com/mnews/article/009/0005605336,009
2025-12-12 17:55:00,[포토] 삼성전자 '두번 접는 폰' 출시…온·오프라인 초기물량 완판,,https://n.news.naver.com/mnews/article/009/0005605367,009
2025-12-12 17:56:00,[포토] 사랑의온도탑 39.2도 … 나눔의 온기 더해주세요,,https://n.news.naver.com/mnews/article/009/0005605375,009
2025-12-12 17:57:00,[표] 주말 레저 날씨,,https://n.news.naver.com/mnews/article/009/0005605388,009
2025-12-12 19:46:00,[포토] 韓中 상무장관 회담,,https://n.news.naver.com/mnews/article/009/0005605417,009
2025-12-14 16:32:00,[포토] 디자인 전략회의 개최한 롯데,,https://n.news.naver.com/mnews/article/009/0005605765,009
2025-12-14 17:11:00,"[포토] ""초코송이·고래밥 카드로 지하철 탑니다""",,https://n.news.naver.com/mnews/article/009/0005605796,009
2025-12-14 17:26:00,아이디,,https://n.news.naver.com/mnews/article/009/0005605815,009
2025-12-14 17:26:00,[표] 오늘의 날씨,,https://n.news.naver.com/mnews/article/009/0005605814,009
2025-12-14 17:26:00,"[속보]쿠팡 김범석, 17일 청문회 불출석 사유서 제출",,https://n.news.naver.com/mnews/article/277/0005693308,277
2025-12-14 17:30:00,"[포토] 교보생명, 소비자중심경영 대통령표창 수상",,https://n.news.naver.com/mnews/article/009/0005605821,009
2025-12-14 17:30:00,[표] 외국환율고시표,,https://n.news.naver.com/mnews/article/009/0005605820,009
2025-12-14 17:32:00,카툰포커스,,https://n.news.naver.com/mnews/article/009/0005605824,009
2025-12-14 17:41:00,"[속보] 김성제 의왕시장, 심정지 상태로 발견…병원 이송",,https://n.news.naver.com/mnews/article/008/0005291626,008
2025-12-14 17:41:00,"[속보]김성제 의왕시장, 심정지 상태로 병원 이송",,https://n.news.naver.com/mnews/article/277/0005693311,277
2025-12-14 18:01:00,[포토] 불교계 송년 만찬 참석한 김혜경 여사,,https://n.news.naver.com/mnews/article/009/0005605861,009
2025-12-14 18:08:00,[포토] 순백의 북한산,,https://n.news.naver.com/mnews/article/009/0005605875,009
2025-12-14 19:02:00,"[속보]호주 시드니 해변에서 총기 난사…""9명 사망""",,https://n.news.naver.com/mnews/article/277/0005693321,277
2025-12-14 22:47:00,"[포토] 김혜경 여사, 라오스 국가주석 부인과 조계사 방문",,https://n.news.naver.com/mnews/article/009/0005605935,009
2025-12-15 09:03:00,"[속보] 경찰, 통일교 서울본부 압수수색",,https://n.news.naver.com/mnews/article/015/0005224346,015
2025-12-15 09:06:00,"[속보] 경찰, 통일교 서울본부 압수수색",,https://n.news.naver.com/mnews/article/009/0005605990,009
2025-12-15 09:10:00,"[속보] 경찰 ""가평 통일교 천정궁 등 10곳 압수수색 집행 중""",,https://n.news.naver.com/mnews/article/015/0005224352,015
2025-12-15 09:16:00,"[속보] 경찰, 국회 의원회관 전재수 의원실 압수수색 시도",,https://n.news.naver.com/mnews/article/015/0005224362,015
2025-12-15 09:17:00,"[속보] 경찰, 국회 의원회관 전재수 의원실 압수수색 시도",,https://n.news.naver.com/mnews/article/009/0005606000,009
2025-12-15 09:24:00,[속보] 전재수·임종성·김규환 자택·김건희 특검도 압수수색 포함,,https://n.news.naver.com/mnews/article/015/0005224372,015
2025-12-15 09:59:00,"[속보] 내란특검 ""24명 기소…尹, 2023년 10월 이전 계엄 준비""",,https://n.news.naver.com/mnews/article/015/0005224406,015
2025-12-15 10:04:00,"[속보] 내란특검 ""4월 총선전부터 모의…계엄 반대하자 국방장관 교체""",,https://n.news.naver.com/mnews/article/015/0005224415,015
2025-12-15 10:04:00,"[속보] ""尹, 비상입법기구로 입법·사법권 장악하려…권력 독점 목적""",,https://n.news.naver.com/mnews/article/015/0005224414,015
2025-12-15 10:04:00,"[속보] 내란특검 ""尹, 대통령 관저 이전으로 軍과 밀착여건 형성""",,https://n.news.naver.com/mnews/article/015/0005224413,015
2025-12-15 10:07:00,"[속보] ""尹, 北무력도발 유도하려 작년 10월부터 비정상 군사작전 실행""",,https://n.news.naver.com/mnews/article/015/0005224417,015
2025-12-15 10:08:00,"[속보] 특검 ""尹, 총살·한동훈 빨갱이 언급…반대세력 제거 위해 계엄""",,https://n.news.naver.com/mnews/article/015/0005224418,015
2025-12-15 10:20:00,"[속보] 경찰, 통일교 한학자 총재 정치권 금품공여 피의자 전환",,https://n.news.naver.com/mnews/article/015/0005224427,015
2025-12-15 10:22:00,"[속보] 내란특검 ""김건희 계엄 관여 확인 안 돼…당일 행적 없어""",,https://n.news.naver.com/mnews/article/015/0005224429,015
2025-12-15 10:27:00,"[속보] ""檢 즉시항고 포기 국수본 이첩…대검 선관위 출동사실 없어""",,https://n.news.naver.com/mnews/article/015/0005224434,015
2025-12-15 10:27:00,"[속보] 특검 ""조희대, 대법 간부회의서 계엄 관련 조치 논의 정황 없어""",,https://n.news.naver.com/mnews/article/015/0005224433,015
2025-12-15 10:31:00,"[속보] 내란특검 ""국회의원 31명 조사…민주당 14명·국힘 11명 등""",,https://n.news.naver.com/mnews/article/015/0005224437,015
2025-12-15 10:36:00,"[속보] ""尹, 美개입 차단하려 선거직후 혼란 틈타 계엄 12월3일로 결정""",,https://n.news.naver.com/mnews/article/015/0005224439,015
2025-12-15 11:12:00,"[속보] 헌재, 조지호 경찰청장 탄핵심판 18일 선고",,https://n.news.naver.com/mnews/article/015/0005224465,015
